Filename,SpeakerID,Gender,Begin,End,Vowel,F1,F2
common_voice_ja_34989632,3090,male,0.82,0.9,e,593.275713722661,2052.17460248582
common_voice_ja_37018416,3111,female,1.27,1.34,e,458.205948892438,2220.08369903249
common_voice_ja_30766962,3113,male,1.48,1.59,e,358.909624334809,2198.5252351074
common_voice_ja_36343669,2513,male,1.39,1.43,e,182.54924653095,1650.01817897718
common_voice_ja_31818848,3113,male,1.81,1.85,e,468.283138038414,1531.80933808733
common_voice_ja_35328286,3075,,1.24,1.28,e,407.587370704225,1641.86918929437
common_voice_ja_25863772,3110,male,1.51,1.54,e,636.218587332539,1671.02030895913
common_voice_ja_39073050,2167,male,1.26,1.38,e,536.515925973414,2125.53064325137
common_voice_ja_25371357,3112,male,1.68,1.71,e,542.18978431686,1641.16077698702
common_voice_ja_36296622,2875,male,1.29,1.32,e,210.7565233946,1283.01523050041
common_voice_ja_25905109,3110,male,2.65,2.71,e,696.71948705991,1815.2845864322
common_voice_ja_26833852,3115,female,1.94,2.01,e,480.082458510827,2015.13885420179
common_voice_ja_36306321,2854,female,1.1,1.13,e,574.663236799425,741.791598512593
common_voice_ja_37147703,3111,female,2.95,3.07,e,560.769491564936,1908.82601929445
common_voice_ja_36344069,2102,male,1.69,1.83,e,479.776813236349,2022.41513038608
common_voice_ja_31939505,3113,male,0.98,1.03,e,513.448393860341,1484.5574686753
common_voice_ja_36352045,2054,male,1.3,1.36,e,478.74590400928,2106.54143801719
common_voice_ja_35789093,3015,male,0.73,0.81,e,339.291169404177,2090.79604982793
common_voice_ja_36318230,2641,male,1.55,1.59,e,494.222060281589,1756.40222172966
common_voice_ja_27695933,3101,male,1.53,1.6,e,396.553251391149,1872.63980102273
common_voice_ja_36353056,2401,male,1.44,1.49,e,474.205422719632,1711.37703400336
common_voice_ja_26763256,3115,female,1.57,1.63,e,354.957587417603,2420.44497290957
common_voice_ja_39007470,973,female,1.07,1.13,e,598.089347275023,2388.74477280191
common_voice_ja_36348706,2466,male,0.99,1.02,e,427.102073550967,1491.49644333132
common_voice_ja_36337079,2618,male,1.39,1.44,e,470.374189662852,2149.12705956762
common_voice_ja_39021581,291,male,1.33,1.37,e,327.633961033852,1904.48141964065
common_voice_ja_36150498,2898,,1.41,1.44,e,272.252203422953,1946.17648094715
common_voice_ja_36042969,2922,other,2.79,2.89,e,535.574392418974,2293.16263025482
common_voice_ja_25296235,3087,male,1.48,1.54,e,346.135057475161,2111.15340807009
common_voice_ja_36314155,2742,male,1.19,1.22,e,304.889777254026,2067.03241074987
common_voice_ja_37657790,3065,female,1.25,1.36,e,421.875973140936,2464.26657063882
common_voice_ja_37482169,3095,male,1.6,1.72,e,696.780678244529,2170.953589815
common_voice_ja_36923665,3111,female,1.37,1.42,e,328.084238908244,1219.484013565
common_voice_ja_35626617,2862,male,0.78,0.82,e,413.710850330328,1747.74371809888
common_voice_ja_35947904,2485,male,1.31,1.35,e,547.451461805469,2677.86863219846
common_voice_ja_35930353,2703,,1.53,1.58,e,564.100770309049,2360.9164045711
common_voice_ja_36370477,1949,male,0.97,1.01,e,415.031989327051,1784.21238433559
common_voice_ja_38864381,2092,male,3.61,3.67,e,350.770606240615,1902.48211369908
common_voice_ja_25119253,2870,male,1.78,1.84,e,181.894388270485,2321.51313474907
common_voice_ja_36349638,2490,female,1.64,1.68,e,342.423107811475,2124.93370388684
common_voice_ja_36337321,2579,,1.92,1.98,e,450.240010330408,1397.36077107735
common_voice_ja_25560301,3112,male,1.7,1.79,e,409.742897905513,2122.52824392638
common_voice_ja_36370395,1894,,1.76,1.79,e,401.485011247871,1972.93612096987
common_voice_ja_37128006,3108,female,1.38,1.48,e,511.253372825185,2645.28042001509
common_voice_ja_36947227,3111,female,1.96,2.09,e,695.483626084733,2260.19621966931
common_voice_ja_26940984,2257,,0.93,0.99,e,402.525609142785,2329.80935415581
common_voice_ja_28455600,3057,,1.76,1.82,e,479.163589666901,2099.25059640959
common_voice_ja_35928997,3001,female,1.1,1.18,e,859.539973976041,2372.23258623821
common_voice_ja_36181459,2872,male,1.37,1.48,e,503.75137959095,2200.48350264389
common_voice_ja_26014044,3114,male,0.79,0.82,e,388.050362401245,1496.20842929311
common_voice_ja_20116198,3089,male,2.15,2.25,e,469.929170074139,1749.22805203979
common_voice_ja_35118388,3097,male,0.73,0.8,e,384.97193776919,706.998217319039
common_voice_ja_35947948,3044,,1.33,1.56,e,490.853306958156,2121.78321990506
common_voice_ja_35838538,2949,male,0.83,0.88,e,291.278258429819,2112.63236967932
common_voice_ja_37450782,3104,male,1.32,1.35,e,201.344172742665,1137.36827031307
common_voice_ja_35851359,3011,male,1.37,1.49,e,623.625306576733,2205.14623221055
common_voice_ja_34931123,3090,male,1.28,1.35,e,534.112207772329,1892.26072988147
common_voice_ja_35799119,2913,other,1.23,1.3,e,439.939025350787,2773.5887373726
common_voice_ja_35847460,2828,male,0.98,1.05,e,581.955436836284,2189.20121424573
common_voice_ja_36314900,2712,female,1.03,1.1,e,429.275939335848,894.712783846434
common_voice_ja_36343802,2606,male,1.13,1.18,e,671.128080835936,1576.15926291422
common_voice_ja_37421776,3095,male,1.64,1.69,e,425.497608090483,2178.92205975873
common_voice_ja_35948210,2485,male,0.88,0.95,e,467.315220423542,2652.44908832895
common_voice_ja_35845347,2935,male,0.89,0.98,e,543.997959741485,1872.16073109171
common_voice_ja_35844118,2801,female,1.57,1.61,e,327.906278654778,1809.89821592489
common_voice_ja_27630663,3115,female,2.46,2.67,e,567.952991348642,2190.14018922482
common_voice_ja_25832854,3037,,1.83,1.96,e,266.189956618829,1723.26888740947
common_voice_ja_36341146,2301,,1.65,1.7,e,166.042140422469,1974.80006818992
common_voice_ja_36309299,2535,female,1.82,1.88,e,269.025553814929,1780.5565316336
common_voice_ja_37661969,3106,female,1.14,1.18,e,481.840332026363,2309.08287743113
common_voice_ja_36282259,2851,male,1.16,1.21,e,361.431212763,1738.63193381797
common_voice_ja_35797416,3019,male,1.16,1.26,e,469.553412245314,2151.77139530592
common_voice_ja_35818685,3054,male,1.36,1.45,e,340.321767700069,1954.73776494719
common_voice_ja_36313865,2821,male,1.21,1.24,e,383.793060878134,2309.75160368835
common_voice_ja_25731884,2829,male,1.43,1.64,e,585.415967753147,2104.62902222844
common_voice_ja_36932535,3111,female,1.9,2.02,e,643.649036325712,2233.38145391556
common_voice_ja_36282203,2851,male,1.26,1.31,e,489.837462263098,2077.77269055552
common_voice_ja_36337493,2579,,1.51,1.6,e,443.522972763764,1768.81122923464
common_voice_ja_37283038,3111,female,1.8,1.94,e,485.033126301015,2162.31282518638
common_voice_ja_37012678,3108,female,2.04,2.07,e,655.584887121214,2748.56899701841
common_voice_ja_35848247,2924,female,1.38,1.42,e,376.231849069421,2668.75518341601
common_voice_ja_33195894,2646,male,2.11,2.2,e,516.096676472548,2102.38509656956
common_voice_ja_36352872,2401,male,1.66,1.69,e,459.689396996318,1441.87619551494
common_voice_ja_26763253,3115,female,1.86,1.91,e,538.737223095436,1754.43931525911
common_voice_ja_36313634,2686,female,0.83,0.86,e,229.351459202176,2438.62426383735
common_voice_ja_33456105,3113,male,2.94,2.99,e,314.770733834115,2245.82703036429
common_voice_ja_27638156,2960,,1.81,1.85,e,281.259238310735,1746.56611202088
common_voice_ja_35851209,3011,male,2.14,2.19,e,486.495716126193,2225.13262940531
common_voice_ja_36068392,2879,female,2.13,2.23,e,817.786662074233,2345.57708066448
common_voice_ja_36318066,2754,female,1.36,1.42,e,443.755856436101,2442.63275897651
common_voice_ja_22620889,3105,male,2.23,2.27,e,524.09179083716,1654.78758796488
common_voice_ja_37317148,3107,female,0.72,0.81,e,247.656902532303,2765.51595099903
common_voice_ja_36324210,2946,male,1.71,1.77,e,425.533266294068,2081.16909313819
common_voice_ja_35221789,1959,male,1.45,1.52,e,448.437780819763,2395.45236715926
common_voice_ja_35949613,2950,male,1.42,1.47,e,369.554698781639,2116.20948212309
common_voice_ja_35968256,2443,,1.46,1.49,e,387.003852018893,2324.25840539209
common_voice_ja_36368191,2058,,1.03,1.07,e,437.0523699788,1541.44762277905
common_voice_ja_25748654,3085,male,1.02,1.11,e,449.289915160615,2111.56402766204
common_voice_ja_37194356,3104,male,1.28,1.33,e,551.203291182012,1999.14909136282
common_voice_ja_36347254,2350,,2.25,2.32,e,436.505918000672,1882.7013863253
common_voice_ja_36310044,2751,female,0.62,0.65,e,519.191563704381,1949.00281711157
common_voice_ja_37122756,3111,female,2.08,2.12,e,543.415858083962,1875.77722694816
common_voice_ja_37064578,3111,female,1.98,2.1,e,508.044968215812,2174.55346342552
common_voice_ja_36287396,2876,male,0.95,1.01,e,502.68728003261,1912.88672212745
common_voice_ja_33771233,3113,male,1.13,1.17,e,486.417907976811,2237.85230867559
common_voice_ja_29742939,3112,male,1.97,2.01,e,371.391720869757,2323.47184293554
common_voice_ja_35805119,2969,,1.95,2.01,e,409.79513833922,1747.03800035812
common_voice_ja_37498648,3109,female,2.48,2.51,e,384.826703738065,2329.77948947533
common_voice_ja_36152831,2929,female,1.16,1.3,e,544.064537278505,2114.36470014109
common_voice_ja_35948629,3044,,1.11,1.17,e,331.629110668955,1729.16430279639
common_voice_ja_36299339,2809,female,1.25,1.32,e,569.806820363201,2227.15017989454
common_voice_ja_28499904,3115,female,1.64,1.68,e,506.28196943525,2200.15360895875
common_voice_ja_35805158,2969,,1.33,1.39,e,442.044564561936,1138.40063164044
common_voice_ja_27955963,3115,female,1.16,1.26,e,463.92015159971,2277.41678812972
common_voice_ja_39090469,455,male,1.22,1.28,e,556.975677250324,1619.53889065575
common_voice_ja_35678727,2978,male,1.34,1.38,e,366.96513025419,2277.44058624073
common_voice_ja_37397274,3104,male,1.38,1.45,e,610.597770143499,2065.79468253922
common_voice_ja_36298571,2849,female,1.66,1.72,e,436.726154397015,2808.71681068842
common_voice_ja_35968212,2443,,1.09,1.12,e,492.967760135125,1279.76974710655
common_voice_ja_36320281,2671,male,0.95,1.06,e,405.877115616441,2203.88851744683
common_voice_ja_35678632,2978,male,1.32,1.35,e,449.336918051854,2085.23673009559
common_voice_ja_35011982,3090,male,0.95,1.04,e,498.252994300008,2150.40121398239
common_voice_ja_36295920,2963,,0.59,0.66,e,650.667705131677,2019.8539556701
common_voice_ja_33231001,3079,male,1.49,1.53,e,431.850583671153,1537.68204860724
common_voice_ja_36068631,2765,male,1.61,1.71,e,358.328460791461,1978.91671035139
common_voice_ja_39016160,1076,,0.91,1.05,e,531.463867763817,1986.80468218551
common_voice_ja_28213877,3103,male,1.49,1.55,e,672.526393255745,1737.66927910841
common_voice_ja_36103457,2896,female,1.26,1.33,e,438.455049564508,2099.90879124257
common_voice_ja_36343350,2606,male,1.93,2.04,e,306.971241386794,2338.38330425618
common_voice_ja_28412164,3047,male,1.59,1.66,e,546.635982872384,1926.12884199583
common_voice_ja_36299883,2886,,1.64,1.68,e,326.13967298739,1969.1648404114
common_voice_ja_27540370,3115,female,1.95,2.0,e,589.2289313728,1804.00056490978
common_voice_ja_37386059,2589,female,1.74,1.82,e,470.231230356005,1347.31490926318
common_voice_ja_37450608,3104,male,1.41,1.48,e,425.867058293719,1987.93252355743
common_voice_ja_37535574,3104,male,1.17,1.21,e,429.577076314599,1622.89362703081
common_voice_ja_37649600,3106,female,0.61,0.71,e,433.764226363392,2340.72906259785
common_voice_ja_37536090,2845,male,1.89,1.93,e,417.614780699836,1846.98795705134
common_voice_ja_36305618,2816,female,2.19,2.27,e,352.240188785459,2363.14390382398
common_voice_ja_28520136,3115,female,0.99,1.04,e,488.479299567954,2068.28659642589
common_voice_ja_36360565,2447,male,1.29,1.37,e,527.859264758784,2131.71974219268
common_voice_ja_36369863,2445,female,2.55,2.58,e,570.748924913174,2059.3877467068
common_voice_ja_37535652,3109,female,1.05,1.09,e,408.170394220617,2035.82443647672
common_voice_ja_39388799,459,female,0.56,0.59,e,652.072980856536,2367.56708186817
common_voice_ja_38905478,2336,male,0.87,0.91,e,406.219311709457,1339.05443057607
common_voice_ja_36305590,2755,female,1.32,1.42,e,661.723218006523,2555.81577218236
common_voice_ja_36323627,2477,female,1.42,1.47,e,514.02701022059,1260.87975357072
common_voice_ja_37523584,3095,male,2.17,2.26,e,431.984329585753,2130.74422768118
common_voice_ja_35855251,2605,male,2.11,2.19,e,466.679205157127,1882.59893053988
common_voice_ja_36307747,2770,,1.29,1.32,e,428.286221314958,2688.56890280623
common_voice_ja_30699913,3113,male,0.8,0.85,e,440.308623642186,2076.62757573837
common_voice_ja_36049890,2945,male,1.44,1.48,e,384.47678964376,2154.04199651194
common_voice_ja_35294064,3058,female,1.14,1.24,e,713.150856968589,2335.68020935564
common_voice_ja_36227112,2834,,1.29,1.4,e,566.963702310685,2698.05883725053
common_voice_ja_27695768,3101,male,2.12,2.2,e,431.210749738661,1894.80616719369
common_voice_ja_36306161,2848,,1.91,1.94,e,426.786899761192,1753.89591929812
common_voice_ja_27860461,3100,male,1.28,1.33,e,630.948656970817,1471.34404630483
common_voice_ja_35798222,3019,male,1.19,1.27,e,383.424954659213,2399.3439877007
common_voice_ja_39004538,1866,male,0.87,1.01,e,473.570401247325,1826.94084036295
common_voice_ja_25371121,3112,male,0.99,1.03,e,482.595347605732,1324.46797766316
common_voice_ja_39080754,658,male,0.92,0.95,e,377.198285972768,2107.74290687395
common_voice_ja_36320132,2669,male,0.83,0.88,e,458.036000189358,1494.38928670414
common_voice_ja_36352872,2401,male,1.83,1.87,e,302.097793842342,1316.94725783861
common_voice_ja_35998754,2984,male,1.63,1.66,e,363.003173215953,1760.18398656687
common_voice_ja_35847756,2828,male,1.08,1.14,e,736.435378080956,2488.90398611783
common_voice_ja_30161835,3091,,0.86,0.91,e,249.618486571082,785.939441759331
common_voice_ja_28490292,3115,female,2.34,2.43,e,621.267374713267,2010.45876716337
common_voice_ja_36359403,2195,male,1.04,1.1,e,530.1977226386,1818.8253021989
common_voice_ja_35805179,2969,,2.18,2.24,e,550.188907222509,1951.76613375979
common_voice_ja_37484774,3095,male,1.59,1.71,e,566.228400191029,2134.6663413223
common_voice_ja_30766989,3113,male,1.28,1.39,e,565.485374933433,2179.41354030237
common_voice_ja_35842148,2996,male,1.38,1.43,e,581.821677740253,2100.26230916376
common_voice_ja_36050483,2666,male,0.85,0.92,e,716.93054244793,2068.939601136
common_voice_ja_20073642,3089,male,2.43,2.53,e,349.960884971134,1911.58457757494
common_voice_ja_27153429,1953,,1.31,1.34,e,424.663536401247,1745.61752178477
common_voice_ja_37524111,3088,female,1.8,1.97,e,717.862713356356,2329.92837086546
common_voice_ja_37654112,3102,female,1.85,1.96,e,491.801714648626,2225.16797637265
common_voice_ja_37649523,3106,female,1.02,1.07,e,500.387895782655,949.616265354334
common_voice_ja_24976867,3080,female,1.37,1.46,e,675.154266181181,2356.40227333896
common_voice_ja_22527753,2142,male,0.72,0.86,e,505.586633915751,2008.59530924966
common_voice_ja_36363617,2237,male,1.57,1.6,e,489.885488249284,1306.47847213726
common_voice_ja_25515089,3022,male,1.91,1.98,e,510.071593549072,1757.26166284151
common_voice_ja_36927243,3064,male,1.23,1.27,e,278.289260514308,1467.74458205737
common_voice_ja_35859993,3006,male,0.93,1.02,e,566.182791181824,2299.67527027723
common_voice_ja_36323679,2115,,1.28,1.35,e,448.383842928194,2514.12170532052
common_voice_ja_35819308,3054,male,1.39,1.48,e,340.689702982773,2005.21510386175
common_voice_ja_34737138,3113,male,1.21,1.28,e,214.569286423901,2273.98709792072
common_voice_ja_30688489,3099,male,1.8,1.88,e,455.731340096407,1667.49845150126
common_voice_ja_35853078,2758,female,1.4,1.54,e,430.329898569935,2420.67296287138
common_voice_ja_32428003,3113,male,1.02,1.07,e,499.385372469794,2084.98893994397
common_voice_ja_37290534,3107,female,0.91,1.0,e,454.735534849461,2719.20015436205
common_voice_ja_36144531,3031,male,1.64,1.74,e,597.090145557777,1920.86542570345
common_voice_ja_37520986,3109,female,2.44,2.5,e,428.363442737435,2458.09995599682
common_voice_ja_37344124,3098,female,2.67,2.73,e,431.722099006332,1065.98190940513
common_voice_ja_35848112,2828,male,0.94,1.02,e,696.089505843362,2151.27392784559
common_voice_ja_36320787,2823,female,1.4,1.52,e,766.595340898264,2393.07493174557
common_voice_ja_36315809,2724,male,1.33,1.38,e,322.965715022098,2283.25990407394
common_voice_ja_36352272,2147,male,0.84,0.87,e,372.560952214102,1904.07291921344
common_voice_ja_24585105,3092,,2.11,2.18,e,302.496935126665,1837.76553289061
common_voice_ja_35772194,2988,male,1.36,1.48,e,528.911576434807,2407.81203641725
common_voice_ja_36351304,2772,,1.33,1.44,e,471.958405467228,2113.69408767833
common_voice_ja_35841942,3004,male,1.7,1.8,e,294.060600416632,1975.16056598039
common_voice_ja_35678540,2978,male,1.23,1.31,e,541.826995890734,2100.20172609905
common_voice_ja_20404961,2893,male,1.64,1.68,e,321.738094222876,1528.71307719549
common_voice_ja_38972156,1997,male,0.82,0.88,e,540.895697190086,2241.14827658791
common_voice_ja_25371818,3112,male,1.69,1.75,e,388.24790629618,2009.95703733313
common_voice_ja_27540438,3115,female,2.08,2.18,e,409.425453977101,2490.10113019783
common_voice_ja_36296935,2885,male,1.54,1.61,e,510.375603881758,2161.54639651837
common_voice_ja_25663195,1231,,1.37,1.48,e,463.737271823928,2143.28169045473
common_voice_ja_36350013,2463,male,1.08,1.18,e,745.195301216138,2542.15055518717
common_voice_ja_36346900,2504,male,1.35,1.43,e,419.196077749097,1972.4732439905
common_voice_ja_27696135,3101,male,1.97,2.05,e,351.016874134767,2099.76376184585
common_voice_ja_27967061,3115,female,1.62,1.7,e,498.58473282897,2124.77793294497
common_voice_ja_37636633,3102,female,1.03,1.12,e,524.063545436752,2104.38022621206
common_voice_ja_35626476,2862,male,1.13,1.17,e,412.191640101962,1658.18369122334
common_voice_ja_36319787,2802,male,1.44,1.47,e,373.168716688886,2024.2578387485
common_voice_ja_37055935,3111,female,1.33,1.39,e,370.255363571468,2163.20548445522
common_voice_ja_36929578,3111,female,2.1,2.23,e,628.79372820797,2290.58584921757
common_voice_ja_24586722,3092,,1.95,2.02,e,386.679932459308,2153.41391231919
common_voice_ja_36090225,2905,female,1.25,1.31,e,394.235003366428,2271.88002839583
common_voice_ja_36326247,2599,female,1.24,1.31,e,428.491014684698,1749.81957542872
common_voice_ja_20486713,2653,female,0.63,0.74,e,648.017143286311,693.305013665601
common_voice_ja_25429578,2065,,1.35,1.38,e,466.204093072611,2326.44997166262
common_voice_ja_35797213,3019,male,1.27,1.41,e,503.682396000914,2229.50987571788
common_voice_ja_36337097,2618,male,1.47,1.54,e,309.848028420653,1980.19629466584
common_voice_ja_37122856,3111,female,1.8,2.07,e,539.637032549028,2256.96919311029
common_voice_ja_36321972,2672,male,1.05,1.11,e,432.053570158584,1626.88683145187
common_voice_ja_37018396,3111,female,1.89,2.0,e,677.383732281309,2385.09436388903
common_voice_ja_33701906,3113,male,2.22,2.27,e,352.469699877495,2075.13949999108
common_voice_ja_36154431,3016,female,2.17,2.22,e,461.511457155052,2291.7993454832
common_voice_ja_20591780,2853,male,1.38,1.48,e,422.761493973547,2157.5875848253
common_voice_ja_36315820,2767,male,0.61,0.68,e,563.864258400335,2082.25548979831
common_voice_ja_27696564,3101,male,2.08,2.14,e,340.302063225584,1912.61465095866
common_voice_ja_26833817,3115,female,1.36,1.39,e,629.144145547643,2054.17247996103
common_voice_ja_36335291,1861,female,2.06,2.16,e,1134.30071089892,2181.29065923971
common_voice_ja_25110707,2386,,1.86,1.93,e,392.843488518905,1780.09934141115
common_voice_ja_35845393,2935,male,2.19,2.25,e,515.483995537168,1654.08504553842
common_voice_ja_36959114,3111,female,1.84,1.9,e,598.051936757393,1876.20137575335
common_voice_ja_36301863,2831,,1.78,1.84,e,425.553658915421,1940.88607937284
common_voice_ja_35855251,2605,male,1.82,1.98,e,498.205829366096,1990.585541159
common_voice_ja_36463154,2074,male,2.44,2.49,e,327.166020128398,2221.595953833
common_voice_ja_37174767,3108,female,2.37,2.4,e,394.452989570979,504.791807301676
common_voice_ja_36318818,2759,female,1.16,1.22,e,458.024685447625,1932.22181276818
common_voice_ja_37432825,3109,female,1.87,1.97,e,321.346497875323,2466.69191995114
common_voice_ja_36317910,2670,male,1.02,1.05,e,400.455516249915,2012.44790029689
common_voice_ja_36305954,2838,,0.9,1.03,e,435.523599227416,2303.23120820077
common_voice_ja_33519849,3113,male,0.97,1.0,e,227.189019862621,1339.13789421894
common_voice_ja_35838954,2949,male,0.91,1.08,e,488.848475840667,2026.21448892264
common_voice_ja_35948111,2485,male,1.81,1.87,e,510.231380390523,2279.55749129577
common_voice_ja_37143165,3108,female,2.25,2.36,e,616.101682079581,2715.03586678688
common_voice_ja_25445399,3112,male,1.63,1.68,e,466.070696977712,1898.57991803491
common_voice_ja_36318862,2778,female,1.6,1.69,e,711.171811019931,2407.92435316203
common_voice_ja_25560692,3112,male,1.91,1.99,e,488.241546069132,1800.26713414492
common_voice_ja_35788856,3015,male,1.47,1.55,e,262.344869132581,1933.18446628624
common_voice_ja_36370099,2433,,1.51,1.61,e,427.07085900437,2228.22979703589
common_voice_ja_35855915,2605,male,0.54,0.65,e,522.528422344342,2121.46850291731
common_voice_ja_30693036,3086,,2.0,2.04,e,404.389107457729,1700.1215484052
common_voice_ja_28005787,3115,female,1.15,1.22,e,441.429340239125,1995.09967158034
common_voice_ja_35839068,2949,male,0.65,0.7,e,465.607742230107,2133.12155900027
common_voice_ja_35842384,2974,male,1.7,1.75,e,398.024878017823,2084.57759701244
common_voice_ja_39079508,901,male,0.86,0.94,e,367.074373076702,1947.86577707991
common_voice_ja_24928927,3094,male,2.05,2.08,e,390.247490267811,1636.21063030202
common_voice_ja_25526274,1691,,1.25,1.28,e,572.398445037206,2438.54401620728
common_voice_ja_36283542,2607,male,1.1,1.17,e,546.046061217205,1700.04745258836
common_voice_ja_36368813,2438,,1.77,1.83,e,439.007914711418,2080.83699967605
common_voice_ja_36207052,2807,male,1.01,1.08,e,379.541747723265,2068.99603959672
common_voice_ja_37498577,3109,female,1.28,1.37,e,350.37468307878,2366.3154013168
common_voice_ja_35912574,2623,,1.95,2.02,e,350.977990428582,2048.11179575935
common_voice_ja_39051694,2106,female,0.7,0.74,e,519.022154445064,2138.49578863786
common_voice_ja_37167723,3108,female,2.29,2.37,e,341.459300304228,637.968615142954
common_voice_ja_36294473,2509,male,0.55,0.61,e,454.311596898513,1416.89590072563
common_voice_ja_39009429,1653,,1.34,1.4,e,324.882299435353,1882.91228260608
common_voice_ja_36098109,3017,male,1.76,1.81,e,352.661571174854,2117.40263164933
common_voice_ja_37129561,3111,female,1.75,1.88,e,620.373649187951,2027.9345343708
common_voice_ja_36324829,2691,male,1.51,1.54,e,366.546789768563,2169.37451425363
common_voice_ja_35841956,3004,male,0.83,0.93,e,449.552161091678,2121.09675997264
common_voice_ja_33099237,2709,male,1.02,1.08,e,415.191637391734,2033.65624956945
common_voice_ja_27426252,3115,female,1.78,1.85,e,502.158223496855,2130.81517554102
common_voice_ja_27730116,3100,male,2.48,2.58,e,505.263538616339,1665.04975895718
common_voice_ja_35798506,2986,male,1.04,1.1,e,460.700924251385,2279.16156071047
common_voice_ja_35915778,3032,female,1.02,1.11,e,694.213593510485,2361.33979821382
common_voice_ja_36224327,1922,male,2.7,2.74,e,300.443760173674,2039.81827712645
common_voice_ja_37510072,3088,female,2.34,2.54,e,688.512604065578,1955.76776479186
common_voice_ja_27772893,3115,female,1.66,1.71,e,541.513577755367,1718.56142309412
common_voice_ja_20073415,3089,male,2.51,2.61,e,479.774343371985,1991.65729110112
common_voice_ja_36339690,2573,male,0.79,0.83,e,382.234578161473,1592.85554369221
common_voice_ja_36369296,2551,,2.9,2.98,e,386.728663540925,1072.87485759376
common_voice_ja_36409947,2241,male,0.69,0.72,e,425.968495750537,1736.88119961072
common_voice_ja_36319188,2735,,0.99,1.06,e,495.351236327588,2108.19315428498
common_voice_ja_37417626,3109,female,1.36,1.49,e,561.589595239712,2585.60460376325
common_voice_ja_25165391,2964,male,0.71,0.87,e,295.889531868369,1972.91950125868
common_voice_ja_37168358,3111,female,2.51,2.57,e,476.785661988417,1787.61525469891
common_voice_ja_37534249,3095,male,1.55,1.68,e,646.677329322194,2261.99071205753
common_voice_ja_29742870,3112,male,1.42,1.46,e,485.550501658415,1877.95317378683
common_voice_ja_36988293,3111,female,1.93,1.98,e,529.002796033293,2032.34310644014
common_voice_ja_21812132,3077,male,1.77,1.83,e,403.414255856943,2197.26912480501
common_voice_ja_35842871,3072,male,1.38,1.44,e,384.192856808364,2057.34914199573
common_voice_ja_37620388,3106,female,0.98,1.07,e,557.649974269703,2285.48312149667
common_voice_ja_36155829,3016,female,1.38,1.46,e,606.104031984606,2513.01549882781
common_voice_ja_22204030,2207,,0.97,1.1,e,502.619630343713,2298.31683103188
common_voice_ja_36335832,2460,male,0.67,0.73,e,454.457208451961,1858.86315642915
common_voice_ja_35898502,3007,male,0.93,1.0,e,431.285972706921,1951.1549006427
common_voice_ja_36323679,2115,,1.68,1.76,e,381.951448214486,2556.07491720075
common_voice_ja_26032064,3114,male,0.74,0.77,e,506.764451403816,1389.64998759776
common_voice_ja_36296146,2547,male,1.73,1.8,e,274.720086217852,2138.35405089524
common_voice_ja_36356361,2564,male,0.75,0.81,e,301.494476756306,2128.21392864686
common_voice_ja_27369129,3115,female,1.74,1.79,e,515.296124214082,1703.80103126017
common_voice_ja_37493171,2713,female,1.95,2.03,e,418.040977024466,1134.54770648752
common_voice_ja_37300341,3107,female,0.79,0.89,e,281.886884773135,2579.83253635962
common_voice_ja_36155894,3016,female,1.47,1.52,e,643.728369348377,2072.55034894576
common_voice_ja_39095783,409,male,0.88,0.93,e,295.956921964485,1824.76466891695
common_voice_ja_22204034,2207,,0.67,0.8,e,556.882292541508,2133.70124002178
common_voice_ja_37049255,3111,female,2.02,2.08,e,637.71086336019,1609.41180582069
common_voice_ja_33055152,3113,male,1.76,1.79,e,399.981024021993,1619.65201428603
common_voice_ja_31173477,3113,male,2.1,2.13,e,411.911925315212,1846.21355738573
common_voice_ja_25399373,3112,male,2.78,2.85,e,394.426631684725,1847.22782445851
common_voice_ja_36327582,2248,male,2.05,2.14,e,386.536186927642,1605.27606099697
common_voice_ja_39088033,1284,other,1.21,1.26,e,446.834383303348,1688.67529838462
common_voice_ja_35937226,2966,male,0.93,1.02,e,452.616689450642,2336.52248908427
common_voice_ja_36338333,2152,male,1.1,1.13,e,453.532441038533,1954.60704383962
common_voice_ja_36319829,2802,male,1.74,1.79,e,316.435588554257,2430.41582786763
common_voice_ja_25283626,3087,male,1.2,1.27,e,415.480890189046,1906.73430750828
common_voice_ja_25283686,3087,male,1.94,2.01,e,421.596105107378,1954.61421691813
common_voice_ja_20150025,3069,male,1.54,1.61,e,567.964132633542,1893.56930333654
common_voice_ja_31285080,3113,male,1.74,1.81,e,396.72360021482,2228.93503213673
common_voice_ja_33014198,3113,male,1.58,1.62,e,326.280901296218,1865.18856591115
common_voice_ja_27743687,3115,female,1.75,1.82,e,459.469629792638,2294.22549707003
common_voice_ja_28465022,3115,female,2.13,2.18,e,426.396012964711,1417.83741087762
common_voice_ja_27638306,2960,,1.5,1.54,e,214.23471878544,1560.68237276729
common_voice_ja_37008873,3111,female,1.88,1.93,e,526.329339400215,1910.50537200693
common_voice_ja_25969292,3110,male,2.19,2.24,e,394.786176112684,2043.74252402674
common_voice_ja_35938636,3030,,1.72,1.79,e,473.538651435925,2367.69154043138
common_voice_ja_22451870,3105,male,2.4,2.45,e,486.085499523028,1849.97950301035
common_voice_ja_36363936,2237,male,1.6,1.64,e,310.736597399516,2111.50368888336
common_voice_ja_37462180,3109,female,2.37,2.53,e,406.169851162179,2886.65358951764
